query_number,query,intent_number,intent,rank,tool_name,score,gap,gap_percent
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,67,office_word_mcp_server_api_search_replace,0.416015625,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,68,office_word_mcp_server_api_delete_document,0.416015625,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,69,github_mcp_server_search_repositories,0.4140625,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,70,github_mcp_server_merge_pull_request,0.412109375,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,71,office_word_mcp_server_api_delete_paragraph,0.41015625,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,72,project_management_tools_add_work_item_comment,0.408203125,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,73,web_search_tools_web_search,0.408203125,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,74,project_management_tools_list_sprints,0.408203125,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,75,railway_tools_volume_list,0.40625,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,76,project_management_tools_update_user_capacity,0.40625,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,77,railway_tools_service_restart,0.404296875,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,78,quest_studio_file_storage_get_files,0.404296875,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,79,github_mcp_server_get_commit,0.40234375,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,80,project_management_tools_get_work_item,0.400390625,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,81,gmail_tools_forward_google_email,0.400390625,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,82,railway_tools_service_delete,0.3984375,0.00390625,0.7142857142857143
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,83,project_management_tools_get_sprint,0.39453125,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,84,github_mcp_server_update_pull_request,0.39453125,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,85,project_management_tools_get_work_item_comments,0.39453125,0.00390625,0.7142857142857143
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,86,outlook_mail_management_send_email,0.390625,0.00390625,0.7142857142857143
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,87,gmail_tools_get_google_emails,0.38671875,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,88,project_management_tools_list_projects,0.384765625,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,89,github_mcp_server_list_commits,0.3828125,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,90,github_mcp_server_list_branches,0.3828125,0.00390625,0.7142857142857143
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,91,quest_studio_file_storage_get_file,0.37890625,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,92,github_mcp_server_list_pull_requests,0.37890625,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,93,github_mcp_server_get_me,0.37890625,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,94,quest_studio_file_storage_update_file,0.376953125,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,95,project_management_tools_assign_work_item,0.376953125,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,96,project_management_tools_get_team,0.375,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,97,project_management_tools_delete_work_item,0.375,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,98,github_mcp_server_get_file_contents,0.373046875,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,99,github_mcp_server_push_files,0.373046875,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,100,project_management_tools_update_task_status,0.373046875,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,101,project_management_tools_list_teams,0.37109375,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,102,quest_studio_file_storage_query_files,0.37109375,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,103,project_management_tools_get_project,0.369140625,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,104,railway_tools_volume_update,0.3671875,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,105,outlook_mail_management_search_outlook_mail,0.365234375,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,106,project_management_tools_update_work_item,0.365234375,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,107,sharepoint_tools_get_sharepoint_documents,0.365234375,0.00390625,0.7142857142857143
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,108,quest_studio_file_storage_delete_file,0.361328125,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,109,gmail_tools_delete_google_email,0.359375,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,110,railway_tools_volume_delete,0.359375,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,111,project_management_tools_list_users,0.357421875,0.00390625,0.7142857142857143
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,112,project_management_tools_list_team_members,0.353515625,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,113,sharepoint_tools_get_sharepoint_sites,0.3515625,0.00390625,0.7142857142857143
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,114,project_management_tools_delete_sprint,0.34765625,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,115,outlook_mail_management_find_email_address,0.345703125,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,116,outlook_mail_management_forward_email,0.34375,0.001953125,0.35714285714285715
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,117,project_management_tools_update_project,0.341796875,0.009765625,1.7857142857142856
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,118,github_mcp_server_delete_file,0.33203125,0.00390625,0.7142857142857143
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,119,project_management_tools_delete_team,0.328125,0.00390625,0.7142857142857143
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,120,outlook_mail_management_get_email_messages,0.32421875,0.00390625,0.7142857142857143
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,121,project_management_tools_delete_project,0.3203125,0.064453125,11.785714285714285
8,"Search for Nvidia news, create a report, and email it to Tom",2,create a report,122,outlook_mail_management_delete_email_message,0.255859375,,
8,"Search for Nvidia news, create a report, and email it to Tom",3,email it to Tom,1,outlook_mail_management_compose_email,0.7109375,0.0078125,1.098901098901099
8,"Search for Nvidia news, create a report, and email it to Tom",3,email it to Tom,2,gmail_tools_send_google_email,0.703125,0.015625,2.197802197802198
8,"Search for Nvidia news, create a report, and email it to Tom",3,email it to Tom,3,outlook_mail_management_send_email,0.6875,0.0078125,1.098901098901099
8,"Search for Nvidia news, create a report, and email it to Tom",3,email it to Tom,4,outlook_mail_management_reply_to_email,0.6796875,0.015625,2.197802197802198
8,"Search for Nvidia news, create a report, and email it to Tom",3,email it to Tom,5,gmail_tools_reply_google_email,0.6640625,0.01171875,1.6483516483516485
8,"Search for Nvidia news, create a report, and email it to Tom",3,email it to Tom,6,gmail_tools_forward_google_email,0.65234375,0.01171875,1.6483516483516485
8,"Search for Nvidia news, create a report, and email it to Tom",3,email it to Tom,7,gmail_tools_get_google_emails,0.640625,0.015625,2.197802197802198
8,"Search for Nvidia news, create a report, and email it to Tom",3,email it to Tom,8,outlook_mail_management_forward_email,0.625,0.0078125,1.098901098901099
8,"Search for Nvidia news, create a report, and email it to Tom",3,email it to Tom,9,gmail_tools_delete_google_email,0.6171875,0.01171875,1.6483516483516485
8,"Search for Nvidia news, create a report, and email it to Tom",3,email it to Tom,10,outlook_mail_management_find_email_address,0.60546875,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",3,email it to Tom,11,outlook_mail_management_search_outlook_mail,0.60546875,0.0546875,7.6923076923076925
8,"Search for Nvidia news, create a report, and email it to Tom",3,email it to Tom,12,outlook_mail_management_get_email_messages,0.55078125,0.00390625,0.5494505494505495
8,"Search for Nvidia news, create a report, and email it to Tom",3,email it to Tom,13,office_word_mcp_server_api_convert_to_pdf,0.546875,0.00390625,0.5494505494505495
8,"Search for Nvidia news, create a report, and email it to Tom",3,email it to Tom,14,office_word_mcp_server_api_add_picture,0.54296875,0.01171875,1.6483516483516485
8,"Search for Nvidia news, create a report, and email it to Tom",3,email it to Tom,15,office_word_mcp_server_api_add_table,0.53125,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",3,email it to Tom,16,sharepoint_tools_create_txt_file_in_sharepoint,0.53125,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",3,email it to Tom,17,office_word_mcp_server_api_create_word_document,0.53125,0.015625,2.197802197802198
8,"Search for Nvidia news, create a report, and email it to Tom",3,email it to Tom,18,office_word_mcp_server_api_add_paragraph,0.515625,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",3,email it to Tom,19,office_word_mcp_server_api_add_heading,0.515625,0.00390625,0.5494505494505495
8,"Search for Nvidia news, create a report, and email it to Tom",3,email it to Tom,20,carrot_mcp_server_api_create_employee,0.51171875,0.0,0.0
8,"Search for Nvidia news, create a report, and email it to Tom",3,email it to Tom,21,project_management_tools_export_sprint_to_sharepoint,0.51171875,0.00390625,0.5494505494505495
8,"Search for Nvidia news, create a report, and email it to Tom",3,email it to Tom,22,office_word_mcp_server_api_copy_document,0.5078125,0.00390625,0.5494505494505495
8,"Search for Nvidia news, create a report, and email it to Tom",3,email it to Tom,23,outlook_mail_management_delete_email_message,0.50390625,0.005859375,0.8241758241758242
8,"Search for Nvidia news, create a report, and email it to Tom",3,email it to Tom,24,carrot_mcp_server_api_update_employee,0.498046875,0.0,0.0
